rsrp-l900-qty,rsrp-l900-avg,compare,WKT,Provinsi,Kabupaten_Kota,Kecamatan,ID_Kecamatan,Luas_Kec_Sq_Km,Unique_XL,Kecamatan_XL,City_XL,Commercial_XL,Clutter_Type
188,-106.1372549,FALSE,"POLYGON ((107.234323 -6.405975, 107.234682 -6.405975, 107.234682 -6.405616, 107.234323 -6.405616, 107.234323 -6.405975))",JAWA BARAT,KARAWANG,TELUKJAMBE BARAT,32_15_27,74.15596846,KAB. KARAWANG_telukjambe barat,telukjambe barat,KAB. KARAWANG,P1,SubUrban
151,-108.1861702,FALSE,"POLYGON ((107.234323 -6.406334, 107.234682 -6.406334, 107.234682 -6.405975, 107.234323 -6.405975, 107.234323 -6.406334))",JAWA BARAT,KARAWANG,TELUKJAMBE BARAT,32_15_27,74.15596846,KAB. KARAWANG_telukjambe barat,telukjambe barat,KAB. KARAWANG,P1,SubUrban
466,-108,FALSE,"POLYGON ((107.234682 -6.329782, 107.235041 -6.329782, 107.235041 -6.329423, 107.234682 -6.329423, 107.234682 -6.329782))",JAWA BARAT,KARAWANG,TELUKJAMBE BARAT,32_15_27,74.15596846,KAB. KARAWANG_telukjambe barat,telukjambe barat,KAB. KARAWANG,P1,SubUrban
225,-105.0735294,FALSE,"POLYGON ((107.235041 -6.537515, 107.235401 -6.537515, 107.235401 -6.537156, 107.235041 -6.537156, 107.235041 -6.537515))",JAWA BARAT,KARAWANG,TEGALWARU,32_15_28,107.1263542,KAB. KARAWANG_tegalwaru,tegalwaru,KAB. KARAWANG,P2,Rural
219,-111.5897436,FALSE,"POLYGON ((107.235401 -6.405256, 107.23576 -6.405256, 107.23576 -6.404897, 107.235401 -6.404897, 107.235401 -6.405256))",JAWA BARAT,KARAWANG,TELUKJAMBE BARAT,32_15_27,74.15596846,KAB. KARAWANG_telukjambe barat,telukjambe barat,KAB. KARAWANG,P1,SubUrban
223,-105.4174757,FALSE,"POLYGON ((107.235401 -6.537156, 107.23576 -6.537156, 107.23576 -6.536797, 107.235401 -6.536797, 107.235401 -6.537156))",JAWA BARAT,KARAWANG,TEGALWARU,32_15_28,107.1263542,KAB. KARAWANG_tegalwaru,tegalwaru,KAB. KARAWANG,P2,Rural
153,-109.8645161,FALSE,"POLYGON ((107.23576 -6.400225, 107.23612 -6.400225, 107.23612 -6.399865, 107.23576 -6.399865, 107.23576 -6.400225))",JAWA BARAT,KARAWANG,TELUKJAMBE BARAT,32_15_27,74.15596846,KAB. KARAWANG_telukjambe barat,telukjambe barat,KAB. KARAWANG,P1,SubUrban
151,-115.95,FALSE,"POLYGON ((107.23576 -6.405256, 107.23612 -6.405256, 107.23612 -6.404897, 107.23576 -6.404897, 107.23576 -6.405256))",JAWA BARAT,KARAWANG,TELUKJAMBE BARAT,32_15_27,74.15596846,KAB. KARAWANG_telukjambe barat,telukjambe barat,KAB. KARAWANG,P1,SubUrban
375,-105.1915888,FALSE,"POLYGON ((107.23576 -6.537156, 107.23612 -6.537156, 107.23612 -6.536797, 107.23576 -6.536797, 107.23576 -6.537156))",JAWA BARAT,KARAWANG,TEGALWARU,32_15_28,107.1263542,KAB. KARAWANG_tegalwaru,tegalwaru,KAB. KARAWANG,P2,Rural
206,-109,FALSE,"POLYGON ((107.236479 -6.350987, 107.236838 -6.350987, 107.236838 -6.350627, 107.236479 -6.350627, 107.236479 -6.350987))",JAWA BARAT,KARAWANG,TELUKJAMBE BARAT,32_15_27,74.15596846,KAB. KARAWANG_telukjambe barat,telukjambe barat,KAB. KARAWANG,P1,SubUrban
274,-110.1864407,FALSE,"POLYGON ((107.238635 -6.087906, 107.238995 -6.087906, 107.238995 -6.087547, 107.238635 -6.087547, 107.238635 -6.087906))",JAWA BARAT,KARAWANG,BATUJAYA,32_15_8,75.86824301,KAB. KARAWANG_batujaya,batujaya,KAB. KARAWANG,P2,SubUrban
201,-106.3333333,FALSE,"POLYGON ((107.238635 -6.239932, 107.238995 -6.239932, 107.238995 -6.239573, 107.238635 -6.239573, 107.238635 -6.239932))",JAWA BARAT,BEKASI,KEDUNGWARINGIN,32_16_12,30.28348232,KAB. BEKASI_kedungwaringin,kedungwaringin,KAB. BEKASI,P2,Urban
180,-110.2338308,FALSE,"POLYGON ((107.238635 -6.240292, 107.238995 -6.240292, 107.238995 -6.239932, 107.238635 -6.239932, 107.238635 -6.240292))",JAWA BARAT,BEKASI,KEDUNGWARINGIN,32_16_12,30.28348232,KAB. BEKASI_kedungwaringin,kedungwaringin,KAB. BEKASI,P2,Urban
1599,-108.308642,FALSE,"POLYGON ((107.238995 -6.240292, 107.239354 -6.240292, 107.239354 -6.239932, 107.238995 -6.239932, 107.238995 -6.240292))",JAWA BARAT,BEKASI,KEDUNGWARINGIN,32_16_12,30.28348232,KAB. BEKASI_kedungwaringin,kedungwaringin,KAB. BEKASI,P2,Urban
358,-118,FALSE,"POLYGON ((107.239354 -6.028964, 107.239714 -6.028964, 107.239714 -6.028605, 107.239354 -6.028605, 107.239354 -6.028964))",JAWA BARAT,KARAWANG,TIRTAJAYA,32_15_9,107.9043614,KAB. KARAWANG_tirtajaya,tirtajaya,KAB. KARAWANG,P2,SubUrban
172,-108,FALSE,"POLYGON ((107.239354 -6.094016, 107.239714 -6.094016, 107.239714 -6.093656, 107.239354 -6.093656, 107.239354 -6.094016))",JAWA BARAT,KARAWANG,BATUJAYA,32_15_8,75.86824301,KAB. KARAWANG_batujaya,batujaya,KAB. KARAWANG,P2,SubUrban
792,-108.8181818,FALSE,"POLYGON ((107.239354 -6.522421, 107.239714 -6.522421, 107.239714 -6.522061, 107.239354 -6.522061, 107.239354 -6.522421))",JAWA BARAT,KARAWANG,TEGALWARU,32_15_28,107.1263542,KAB. KARAWANG_tegalwaru,tegalwaru,KAB. KARAWANG,P2,Rural
1506,-111.1851852,FALSE,"POLYGON ((107.239714 -6.522421, 107.240073 -6.522421, 107.240073 -6.522061, 107.239714 -6.522061, 107.239714 -6.522421))",JAWA BARAT,KARAWANG,TEGALWARU,32_15_28,107.1263542,KAB. KARAWANG_tegalwaru,tegalwaru,KAB. KARAWANG,P2,Rural
201,-115.25,FALSE,"POLYGON ((107.240432 -6.424664, 107.240792 -6.424664, 107.240792 -6.424304, 107.240432 -6.424304, 107.240432 -6.424664))",JAWA BARAT,KARAWANG,PANGKALAN,32_15_2,98.17812606,KAB. KARAWANG_pangkalan,pangkalan,KAB. KARAWANG,P2,SubUrban
370,-112.5,FALSE,"POLYGON ((107.240432 -6.431492, 107.240792 -6.431492, 107.240792 -6.431133, 107.240432 -6.431133, 107.240432 -6.431492))",JAWA BARAT,KARAWANG,PANGKALAN,32_15_2,98.17812606,KAB. KARAWANG_pangkalan,pangkalan,KAB. KARAWANG,P2,SubUrban
181,-106.3076923,FALSE,"POLYGON ((107.240792 -6.523139, 107.241151 -6.523139, 107.241151 -6.52278, 107.240792 -6.52278, 107.240792 -6.523139))",JAWA BARAT,KARAWANG,TEGALWARU,32_15_28,107.1263542,KAB. KARAWANG_tegalwaru,tegalwaru,KAB. KARAWANG,P2,Rural
241,-107,FALSE,"POLYGON ((107.241151 -6.239573, 107.241511 -6.239573, 107.241511 -6.239213, 107.241151 -6.239213, 107.241151 -6.239573))",JAWA BARAT,BEKASI,KEDUNGWARINGIN,32_16_12,30.28348232,KAB. BEKASI_kedungwaringin,kedungwaringin,KAB. BEKASI,P2,Urban
357,-107.75,FALSE,"POLYGON ((107.241511 -6.239573, 107.24187 -6.239573, 107.24187 -6.239213, 107.241511 -6.239213, 107.241511 -6.239573))",JAWA BARAT,BEKASI,KEDUNGWARINGIN,32_16_12,30.28348232,KAB. BEKASI_kedungwaringin,kedungwaringin,KAB. BEKASI,P2,Urban
319,-113.5,FALSE,"POLYGON ((107.241511 -6.491512, 107.24187 -6.491512, 107.24187 -6.491153, 107.241511 -6.491153, 107.241511 -6.491512))",JAWA BARAT,KARAWANG,TEGALWARU,32_15_28,107.1263542,KAB. KARAWANG_tegalwaru,tegalwaru,KAB. KARAWANG,P2,Rural
309,-114.08,FALSE,"POLYGON ((107.242229 -6.093297, 107.242589 -6.093297, 107.242589 -6.092938, 107.242229 -6.092938, 107.242229 -6.093297))",JAWA BARAT,KARAWANG,BATUJAYA,32_15_8,75.86824301,KAB. KARAWANG_batujaya,batujaya,KAB. KARAWANG,P2,SubUrban
322,-111.9090909,FALSE,"POLYGON ((107.242229 -6.278388, 107.242589 -6.278388, 107.242589 -6.278029, 107.242229 -6.278029, 107.242229 -6.278388))",JAWA BARAT,BEKASI,KEDUNGWARINGIN,32_16_12,30.28348232,KAB. BEKASI_kedungwaringin,kedungwaringin,KAB. BEKASI,P2,Urban
158,-110.8947368,FALSE,"POLYGON ((107.242589 -6.092578, 107.242948 -6.092578, 107.242948 -6.092219, 107.242589 -6.092219, 107.242589 -6.092578))",JAWA BARAT,KARAWANG,BATUJAYA,32_15_8,75.86824301,KAB. KARAWANG_batujaya,batujaya,KAB. KARAWANG,P2,SubUrban
193,-105.745614,FALSE,"POLYGON ((107.242589 -6.266168, 107.242948 -6.266168, 107.242948 -6.265809, 107.242589 -6.265809, 107.242589 -6.266168))",,,,,,,,,,
186,-106.6021505,FALSE,"POLYGON ((107.242589 -6.358534, 107.242948 -6.358534, 107.242948 -6.358175, 107.242589 -6.358175, 107.242589 -6.358534))",JAWA BARAT,KARAWANG,TELUKJAMBE BARAT,32_15_27,74.15596846,KAB. KARAWANG_telukjambe barat,telukjambe barat,KAB. KARAWANG,P1,SubUrban
613,-108.5322581,FALSE,"POLYGON ((107.242589 -6.358894, 107.242948 -6.358894, 107.242948 -6.358534, 107.242589 -6.358534, 107.242589 -6.358894))",JAWA BARAT,KARAWANG,TELUKJAMBE BARAT,32_15_27,74.15596846,KAB. KARAWANG_telukjambe barat,telukjambe barat,KAB. KARAWANG,P1,SubUrban
836,-109.7777778,FALSE,"POLYGON ((107.242948 -6.265809, 107.243308 -6.265809, 107.243308 -6.26545, 107.242948 -6.26545, 107.242948 -6.265809))",JAWA BARAT,BEKASI,KEDUNGWARINGIN,32_16_12,30.28348232,KAB. BEKASI_kedungwaringin,kedungwaringin,KAB. BEKASI,P2,Urban
181,-108.6004785,FALSE,"POLYGON ((107.242948 -6.266168, 107.243308 -6.266168, 107.243308 -6.265809, 107.242948 -6.265809, 107.242948 -6.266168))",,,,,,,,,,
153,-107.2372881,FALSE,"POLYGON ((107.242948 -6.358175, 107.243308 -6.358175, 107.243308 -6.357815, 107.242948 -6.357815, 107.242948 -6.358175))",JAWA BARAT,KARAWANG,TELUKJAMBE BARAT,32_15_27,74.15596846,KAB. KARAWANG_telukjambe barat,telukjambe barat,KAB. KARAWANG,P1,SubUrban
193,-106,FALSE,"POLYGON ((107.243308 -6.250355, 107.243667 -6.250355, 107.243667 -6.249995, 107.243308 -6.249995, 107.243308 -6.250355))",JAWA BARAT,BEKASI,KEDUNGWARINGIN,32_16_12,30.28348232,KAB. BEKASI_kedungwaringin,kedungwaringin,KAB. BEKASI,P2,Urban
306,-106,FALSE,"POLYGON ((107.243667 -6.298155, 107.244026 -6.298155, 107.244026 -6.297796, 107.243667 -6.297796, 107.243667 -6.298155))",JAWA BARAT,BEKASI,CIKARANG TIMUR,32_16_11,53.01158996,KAB. BEKASI_cikarang timur,cikarang timur,KAB. BEKASI,P2,Urban
162,-114.1875,FALSE,"POLYGON ((107.244745 -6.15152, 107.245105 -6.15152, 107.245105 -6.15116, 107.244745 -6.15116, 107.244745 -6.15152))",JAWA BARAT,BEKASI,PEBAYURAN,32_16_13,95.3255672,KAB. BEKASI_pebayuran,pebayuran,KAB. BEKASI,P2,SubUrban
251,-113.8192771,FALSE,"POLYGON ((107.244745 -6.258262, 107.245105 -6.258262, 107.245105 -6.257902, 107.244745 -6.257902, 107.244745 -6.258262))",JAWA BARAT,BEKASI,KEDUNGWARINGIN,32_16_12,30.28348232,KAB. BEKASI_kedungwaringin,kedungwaringin,KAB. BEKASI,P2,Urban
239,-113.7,FALSE,"POLYGON ((107.245105 -6.244245, 107.245464 -6.244245, 107.245464 -6.243886, 107.245105 -6.243886, 107.245105 -6.244245))",JAWA BARAT,BEKASI,KEDUNGWARINGIN,32_16_12,30.28348232,KAB. BEKASI_kedungwaringin,kedungwaringin,KAB. BEKASI,P2,Urban
174,-106.9375,FALSE,"POLYGON ((107.245464 -6.251792, 107.245823 -6.251792, 107.245823 -6.251433, 107.245464 -6.251433, 107.245464 -6.251792))",JAWA BARAT,BEKASI,KEDUNGWARINGIN,32_16_12,30.28348232,KAB. BEKASI_kedungwaringin,kedungwaringin,KAB. BEKASI,P2,Urban
174,-106.5238095,FALSE,"POLYGON ((107.245823 -6.15116, 107.246183 -6.15116, 107.246183 -6.150801, 107.245823 -6.150801, 107.245823 -6.15116))",JAWA BARAT,BEKASI,PEBAYURAN,32_16_13,95.3255672,KAB. BEKASI_pebayuran,pebayuran,KAB. BEKASI,P2,SubUrban
345,-107.1666667,FALSE,"POLYGON ((107.245823 -6.154754, 107.246183 -6.154754, 107.246183 -6.154395, 107.245823 -6.154395, 107.245823 -6.154754))",JAWA BARAT,BEKASI,PEBAYURAN,32_16_13,95.3255672,KAB. BEKASI_pebayuran,pebayuran,KAB. BEKASI,P2,SubUrban
383,-117,FALSE,"POLYGON ((107.246542 -6.295999, 107.246902 -6.295999, 107.246902 -6.295639, 107.246542 -6.295639, 107.246542 -6.295999))",JAWA BARAT,BEKASI,CIKARANG TIMUR,32_16_11,53.01158996,KAB. BEKASI_cikarang timur,cikarang timur,KAB. BEKASI,P2,Urban
2263,-106.7037037,FALSE,"POLYGON ((107.246902 -6.251792, 107.247261 -6.251792, 107.247261 -6.251433, 107.246902 -6.251433, 107.246902 -6.251792))",JAWA BARAT,BEKASI,KEDUNGWARINGIN,32_16_12,30.28348232,KAB. BEKASI_kedungwaringin,kedungwaringin,KAB. BEKASI,P2,Urban
485,-105.1374282,FALSE,"POLYGON ((107.246902 -6.252152, 107.247261 -6.252152, 107.247261 -6.251792, 107.246902 -6.251792, 107.246902 -6.252152))",JAWA BARAT,BEKASI,KEDUNGWARINGIN,32_16_12,30.28348232,KAB. BEKASI_kedungwaringin,kedungwaringin,KAB. BEKASI,P2,Urban
153,-115,FALSE,"POLYGON ((107.248339 -6.022495, 107.248699 -6.022495, 107.248699 -6.022136, 107.248339 -6.022136, 107.248339 -6.022495))",JAWA BARAT,KARAWANG,TIRTAJAYA,32_15_9,107.9043614,KAB. KARAWANG_tirtajaya,tirtajaya,KAB. KARAWANG,P2,SubUrban
200,-108.5,FALSE,"POLYGON ((107.248699 -6.338408, 107.249058 -6.338408, 107.249058 -6.338048, 107.248699 -6.338048, 107.248699 -6.338408))",JAWA BARAT,KARAWANG,TELUKJAMBE BARAT,32_15_27,74.15596846,KAB. KARAWANG_telukjambe barat,telukjambe barat,KAB. KARAWANG,P1,SubUrban
349,-113.8429752,FALSE,"POLYGON ((107.249777 -6.398068, 107.250136 -6.398068, 107.250136 -6.397709, 107.249777 -6.397709, 107.249777 -6.398068))",JAWA BARAT,KARAWANG,TELUKJAMBE BARAT,32_15_27,74.15596846,KAB. KARAWANG_telukjambe barat,telukjambe barat,KAB. KARAWANG,P1,SubUrban
157,-116.9642857,FALSE,"POLYGON ((107.250136 -6.398068, 107.250496 -6.398068, 107.250496 -6.397709, 107.250136 -6.397709, 107.250136 -6.398068))",JAWA BARAT,KARAWANG,TELUKJAMBE BARAT,32_15_27,74.15596846,KAB. KARAWANG_telukjambe barat,telukjambe barat,KAB. KARAWANG,P1,SubUrban
367,-119,FALSE,"POLYGON ((107.251574 -6.497263, 107.251933 -6.497263, 107.251933 -6.496903, 107.251574 -6.496903, 107.251574 -6.497263))",JAWA BARAT,KARAWANG,TEGALWARU,32_15_28,107.1263542,KAB. KARAWANG_tegalwaru,tegalwaru,KAB. KARAWANG,P2,Rural
227,-114.4,FALSE,"POLYGON ((107.252293 -6.01962, 107.252652 -6.01962, 107.252652 -6.019261, 107.252293 -6.019261, 107.252293 -6.01962))",JAWA BARAT,KARAWANG,TIRTAJAYA,32_15_9,107.9043614,KAB. KARAWANG_tirtajaya,tirtajaya,KAB. KARAWANG,P2,SubUrban
835,-111.804878,FALSE,"POLYGON ((107.253371 -6.01962, 107.25373 -6.01962, 107.25373 -6.019261, 107.253371 -6.019261, 107.253371 -6.01962))",JAWA BARAT,KARAWANG,TIRTAJAYA,32_15_9,107.9043614,KAB. KARAWANG_tirtajaya,tirtajaya,KAB. KARAWANG,P2,SubUrban
513,-109,FALSE,"POLYGON ((107.253371 -6.034715, 107.25373 -6.034715, 107.25373 -6.034355, 107.253371 -6.034355, 107.253371 -6.034715))",JAWA BARAT,KARAWANG,TIRTAJAYA,32_15_9,107.9043614,KAB. KARAWANG_tirtajaya,tirtajaya,KAB. KARAWANG,P2,SubUrban
261,-108,FALSE,"POLYGON ((107.255168 -6.29528, 107.255527 -6.29528, 107.255527 -6.29492, 107.255168 -6.29492, 107.255168 -6.29528))",JAWA BARAT,KARAWANG,TELUKJAMBE BARAT,32_15_27,74.15596846,KAB. KARAWANG_telukjambe barat,telukjambe barat,KAB. KARAWANG,P1,SubUrban
157,-111.7608696,FALSE,"POLYGON ((107.258402 -6.277669, 107.258762 -6.277669, 107.258762 -6.27731, 107.258402 -6.27731, 107.258402 -6.277669))",,,,,,,,,,
921,-109,FALSE,"POLYGON ((107.258762 -6.303546, 107.259121 -6.303546, 107.259121 -6.303187, 107.258762 -6.303187, 107.258762 -6.303546))",JAWA BARAT,KARAWANG,TELUKJAMBE BARAT,32_15_27,74.15596846,KAB. KARAWANG_telukjambe barat,telukjambe barat,KAB. KARAWANG,P1,SubUrban
230,-105.9212598,FALSE,"POLYGON ((107.260199 -6.357815, 107.260559 -6.357815, 107.260559 -6.357456, 107.260199 -6.357456, 107.260199 -6.357815))",JAWA BARAT,KARAWANG,TELUKJAMBE BARAT,32_15_27,74.15596846,KAB. KARAWANG_telukjambe barat,telukjambe barat,KAB. KARAWANG,P1,SubUrban
257,-108.6666667,FALSE,"POLYGON ((107.260559 -6.298874, 107.260918 -6.298874, 107.260918 -6.298514, 107.260559 -6.298514, 107.260559 -6.298874))",JAWA BARAT,KARAWANG,TELUKJAMBE TIMUR,32_15_3,44.46999196,KAB. KARAWANG_telukjambe timur,telukjambe timur,KAB. KARAWANG,P1,Urban
466,-108.5,FALSE,"POLYGON ((107.260918 -6.298874, 107.261278 -6.298874, 107.261278 -6.298514, 107.260918 -6.298514, 107.260918 -6.298874))",JAWA BARAT,KARAWANG,TELUKJAMBE TIMUR,32_15_3,44.46999196,KAB. KARAWANG_telukjambe timur,telukjambe timur,KAB. KARAWANG,P1,Urban
256,-110.3333333,FALSE,"POLYGON ((107.261278 -6.024652, 107.261637 -6.024652, 107.261637 -6.024292, 107.261278 -6.024292, 107.261278 -6.024652))",JAWA BARAT,KARAWANG,TIRTAJAYA,32_15_9,107.9043614,KAB. KARAWANG_tirtajaya,tirtajaya,KAB. KARAWANG,P2,SubUrban
215,-109,FALSE,"POLYGON ((107.261278 -6.24137, 107.261637 -6.24137, 107.261637 -6.24101, 107.261278 -6.24101, 107.261278 -6.24137))",JAWA BARAT,BEKASI,KEDUNGWARINGIN,32_16_12,30.28348232,KAB. BEKASI_kedungwaringin,kedungwaringin,KAB. BEKASI,P2,Urban
164,-106.6666667,FALSE,"POLYGON ((107.261637 -6.299952, 107.261996 -6.299952, 107.261996 -6.299593, 107.261637 -6.299593, 107.261637 -6.299952))",JAWA BARAT,KARAWANG,TELUKJAMBE TIMUR,32_15_3,44.46999196,KAB. KARAWANG_telukjambe timur,telukjambe timur,KAB. KARAWANG,P1,Urban
929,-106,FALSE,"POLYGON ((107.264512 -6.102641, 107.264872 -6.102641, 107.264872 -6.102282, 107.264512 -6.102282, 107.264512 -6.102641))",JAWA BARAT,KARAWANG,JAYAKERTA,32_15_22,41.59538542,KAB. KARAWANG_jayakerta,jayakerta,KAB. KARAWANG,P2,SubUrban
820,-109.0979548,FALSE,"POLYGON ((107.264512 -6.103001, 107.264872 -6.103001, 107.264872 -6.102641, 107.264512 -6.102641, 107.264512 -6.103001))",JAWA BARAT,KARAWANG,JAYAKERTA,32_15_22,41.59538542,KAB. KARAWANG_jayakerta,jayakerta,KAB. KARAWANG,P2,SubUrban
1261,-109,FALSE,"POLYGON ((107.26595 -6.11558, 107.266309 -6.11558, 107.266309 -6.11522, 107.26595 -6.11522, 107.26595 -6.11558))",JAWA BARAT,BEKASI,PEBAYURAN,32_16_13,95.3255672,KAB. BEKASI_pebayuran,pebayuran,KAB. BEKASI,P2,SubUrban
289,-105.9642857,FALSE,"POLYGON ((107.269184 -6.292764, 107.269544 -6.292764, 107.269544 -6.292405, 107.269184 -6.292405, 107.269184 -6.292764))",JAWA BARAT,KARAWANG,TELUKJAMBE TIMUR,32_15_3,44.46999196,KAB. KARAWANG_telukjambe timur,telukjambe timur,KAB. KARAWANG,P1,Urban
286,-108.2352941,FALSE,"POLYGON ((107.269184 -6.293123, 107.269544 -6.293123, 107.269544 -6.292764, 107.269184 -6.292764, 107.269184 -6.293123))",JAWA BARAT,KARAWANG,TELUKJAMBE TIMUR,32_15_3,44.46999196,KAB. KARAWANG_telukjambe timur,telukjambe timur,KAB. KARAWANG,P1,Urban
166,-105.2580645,FALSE,"POLYGON ((107.270263 -6.291326, 107.270622 -6.291326, 107.270622 -6.290967, 107.270263 -6.290967, 107.270263 -6.291326))",JAWA BARAT,KARAWANG,TELUKJAMBE TIMUR,32_15_3,44.46999196,KAB. KARAWANG_telukjambe timur,telukjambe timur,KAB. KARAWANG,P1,Urban
293,-106.76,FALSE,"POLYGON ((107.270981 -6.291686, 107.271341 -6.291686, 107.271341 -6.291326, 107.270981 -6.291326, 107.270981 -6.291686))",JAWA BARAT,KARAWANG,TELUKJAMBE TIMUR,32_15_3,44.46999196,KAB. KARAWANG_telukjambe timur,telukjambe timur,KAB. KARAWANG,P1,Urban
207,-108.375,FALSE,"POLYGON ((107.270981 -6.297436, 107.271341 -6.297436, 107.271341 -6.297077, 107.270981 -6.297077, 107.270981 -6.297436))",JAWA BARAT,KARAWANG,TELUKJAMBE TIMUR,32_15_3,44.46999196,KAB. KARAWANG_telukjambe timur,telukjambe timur,KAB. KARAWANG,P1,Urban
340,-106.3846154,FALSE,"POLYGON ((107.272419 -6.29528, 107.272778 -6.29528, 107.272778 -6.29492, 107.272419 -6.29492, 107.272419 -6.29528))",JAWA BARAT,KARAWANG,TELUKJAMBE TIMUR,32_15_3,44.46999196,KAB. KARAWANG_telukjambe timur,telukjambe timur,KAB. KARAWANG,P1,Urban
279,-105.5185185,FALSE,"POLYGON ((107.272419 -6.296717, 107.272778 -6.296717, 107.272778 -6.296358, 107.272419 -6.296358, 107.272419 -6.296717))",JAWA BARAT,KARAWANG,TELUKJAMBE TIMUR,32_15_3,44.46999196,KAB. KARAWANG_telukjambe timur,telukjambe timur,KAB. KARAWANG,P1,Urban
365,-105.6656891,FALSE,"POLYGON ((107.274575 -6.294202, 107.274935 -6.294202, 107.274935 -6.293842, 107.274575 -6.293842, 107.274575 -6.294202))",JAWA BARAT,KARAWANG,TELUKJAMBE TIMUR,32_15_3,44.46999196,KAB. KARAWANG_telukjambe timur,telukjambe timur,KAB. KARAWANG,P1,Urban
160,-116,FALSE,"POLYGON ((107.274935 -6.218368, 107.275294 -6.218368, 107.275294 -6.218009, 107.274935 -6.218009, 107.274935 -6.218368))",JAWA BARAT,KARAWANG,RENGASDENGKLOK,32_15_6,41.04474786,KAB. KARAWANG_rengasdengklok,rengasdengklok,KAB. KARAWANG,P1,SubUrban
735,-116.6666667,FALSE,"POLYGON ((107.275654 -6.21729, 107.276013 -6.21729, 107.276013 -6.216931, 107.275654 -6.216931, 107.275654 -6.21729))",JAWA BARAT,KARAWANG,RENGASDENGKLOK,32_15_6,41.04474786,KAB. KARAWANG_rengasdengklok,rengasdengklok,KAB. KARAWANG,P1,SubUrban
262,-107.8,FALSE,"POLYGON ((107.27781 -6.21154, 107.278169 -6.21154, 107.278169 -6.21118, 107.27781 -6.21118, 107.27781 -6.21154))",JAWA BARAT,BEKASI,PEBAYURAN,32_16_13,95.3255672,KAB. BEKASI_pebayuran,pebayuran,KAB. BEKASI,P2,SubUrban
588,-107.8787879,FALSE,"POLYGON ((107.27781 -6.212258, 107.278169 -6.212258, 107.278169 -6.211899, 107.27781 -6.211899, 107.27781 -6.212258))",JAWA BARAT,BEKASI,PEBAYURAN,32_16_13,95.3255672,KAB. BEKASI_pebayuran,pebayuran,KAB. BEKASI,P2,SubUrban
441,-105.3409742,FALSE,"POLYGON ((107.27781 -6.213696, 107.278169 -6.213696, 107.278169 -6.213337, 107.27781 -6.213337, 107.27781 -6.213696))",JAWA BARAT,BEKASI,PEBAYURAN,32_16_13,95.3255672,KAB. BEKASI_pebayuran,pebayuran,KAB. BEKASI,P2,SubUrban
319,-110.1904762,FALSE,"POLYGON ((107.278169 -6.212258, 107.278529 -6.212258, 107.278529 -6.211899, 107.278169 -6.211899, 107.278169 -6.212258))",JAWA BARAT,BEKASI,PEBAYURAN,32_16_13,95.3255672,KAB. BEKASI_pebayuran,pebayuran,KAB. BEKASI,P2,SubUrban
246,-120,FALSE,"POLYGON ((107.278169 -6.502294, 107.278529 -6.502294, 107.278529 -6.501935, 107.278169 -6.501935, 107.278169 -6.502294))",JAWA BARAT,KARAWANG,TEGALWARU,32_15_28,107.1263542,KAB. KARAWANG_tegalwaru,tegalwaru,KAB. KARAWANG,P2,Rural
337,-115,FALSE,"POLYGON ((107.279248 -6.252152, 107.279607 -6.252152, 107.279607 -6.251792, 107.279248 -6.251792, 107.279248 -6.252152))",JAWA BARAT,KARAWANG,KARAWANG BARAT,32_15_1,40.84377642,KAB. KARAWANG_karawang barat,karawang barat,KAB. KARAWANG,P2,Urban
563,-107.6190476,FALSE,"POLYGON ((107.279607 -6.211899, 107.279966 -6.211899, 107.279966 -6.21154, 107.279607 -6.21154, 107.279607 -6.211899))",JAWA BARAT,BEKASI,PEBAYURAN,32_16_13,95.3255672,KAB. BEKASI_pebayuran,pebayuran,KAB. BEKASI,P2,SubUrban
169,-107.097561,FALSE,"POLYGON ((107.279607 -6.214055, 107.279966 -6.214055, 107.279966 -6.213696, 107.279607 -6.213696, 107.279607 -6.214055))",JAWA BARAT,BEKASI,PEBAYURAN,32_16_13,95.3255672,KAB. BEKASI_pebayuran,pebayuran,KAB. BEKASI,P2,SubUrban
159,-105.5,FALSE,"POLYGON ((107.281404 -6.214055, 107.281763 -6.214055, 107.281763 -6.213696, 107.281404 -6.213696, 107.281404 -6.214055))",JAWA BARAT,BEKASI,PEBAYURAN,32_16_13,95.3255672,KAB. BEKASI_pebayuran,pebayuran,KAB. BEKASI,P2,SubUrban
186,-106.1612903,FALSE,"POLYGON ((107.282842 -6.167693, 107.283201 -6.167693, 107.283201 -6.167333, 107.282842 -6.167333, 107.282842 -6.167693))",JAWA BARAT,KARAWANG,RENGASDENGKLOK,32_15_6,41.04474786,KAB. KARAWANG_rengasdengklok,rengasdengklok,KAB. KARAWANG,P1,SubUrban
382,-106.776,FALSE,"POLYGON ((107.282842 -6.214774, 107.283201 -6.214774, 107.283201 -6.214415, 107.282842 -6.214415, 107.282842 -6.214774))",JAWA BARAT,BEKASI,PEBAYURAN,32_16_13,95.3255672,KAB. BEKASI_pebayuran,pebayuran,KAB. BEKASI,P2,SubUrban
203,-113.3333333,FALSE,"POLYGON ((107.283201 -6.211899, 107.28356 -6.211899, 107.28356 -6.21154, 107.283201 -6.21154, 107.283201 -6.211899))",JAWA BARAT,BEKASI,PEBAYURAN,32_16_13,95.3255672,KAB. BEKASI_pebayuran,pebayuran,KAB. BEKASI,P2,SubUrban
