rsrp-l1800-qty,rsrp-level,WKT,Provinsi,Kabupaten_Kota,Kecamatan,ID_Kecamatan,Luas_Kec_Sq_Km,Unique_XL,Kecamatan_XL,City_XL,Commercial_XL,Clutter_Type
233,-109.7253219,"POLYGON ((107.237917 -5.973257, 107.238276 -5.973257, 107.238276 -5.972898, 107.237917 -5.972898, 107.237917 -5.973257))",JAWA BARAT,KARAWANG,CIBUAYA,32_15_11,118.6883524,KAB. KARAWANG_cibuaya,cibuaya,KAB. KARAWANG,P2,SubUrban
324,-112.9320988,"POLYGON ((107.237917 -6.405256, 107.238276 -6.405256, 107.238276 -6.404897, 107.237917 -6.404897, 107.237917 -6.405256))",JAWA BARAT,KARAWANG,TELUKJAMBE BARAT,32_15_27,74.15596846,KAB. KARAWANG_telukjambe barat,telukjambe barat,KAB. KARAWANG,P1,SubUrban
161,-109.4534161,"POLYGON ((107.237917 -6.51056, 107.238276 -6.51056, 107.238276 -6.510201, 107.237917 -6.510201, 107.237917 -6.51056))",JAWA BARAT,KARAWANG,TEGALWARU,32_15_28,107.1263542,KAB. KARAWANG_tegalwaru,tegalwaru,KAB. KARAWANG,P2,Rural
186,-108.5376344,"POLYGON ((107.238276 -6.093656, 107.238635 -6.093656, 107.238635 -6.093297, 107.238276 -6.093297, 107.238276 -6.093656))",JAWA BARAT,KARAWANG,BATUJAYA,32_15_8,75.86824301,KAB. KARAWANG_batujaya,batujaya,KAB. KARAWANG,P2,SubUrban
300,-105.2466667,"POLYGON ((107.238276 -6.25323, 107.238635 -6.25323, 107.238635 -6.252871, 107.238276 -6.252871, 107.238276 -6.25323))",JAWA BARAT,BEKASI,KEDUNGWARINGIN,32_16_12,30.28348232,KAB. BEKASI_kedungwaringin,kedungwaringin,KAB. BEKASI,P2,Urban
949,-109.3055848,"POLYGON ((107.238276 -6.404897, 107.238635 -6.404897, 107.238635 -6.404537, 107.238276 -6.404537, 107.238276 -6.404897))",JAWA BARAT,KARAWANG,TELUKJAMBE BARAT,32_15_27,74.15596846,KAB. KARAWANG_telukjambe barat,telukjambe barat,KAB. KARAWANG,P1,SubUrban
169,-110.3195266,"POLYGON ((107.238276 -6.51056, 107.238635 -6.51056, 107.238635 -6.510201, 107.238276 -6.510201, 107.238276 -6.51056))",JAWA BARAT,KARAWANG,TEGALWARU,32_15_28,107.1263542,KAB. KARAWANG_tegalwaru,tegalwaru,KAB. KARAWANG,P2,Rural
297,-105.1952862,"POLYGON ((107.238635 -6.087906, 107.238995 -6.087906, 107.238995 -6.087547, 107.238635 -6.087547, 107.238635 -6.087906))",JAWA BARAT,KARAWANG,BATUJAYA,32_15_8,75.86824301,KAB. KARAWANG_batujaya,batujaya,KAB. KARAWANG,P2,SubUrban
220,-110.8045455,"POLYGON ((107.238635 -6.092578, 107.238995 -6.092578, 107.238995 -6.092219, 107.238635 -6.092219, 107.238635 -6.092578))",JAWA BARAT,KARAWANG,BATUJAYA,32_15_8,75.86824301,KAB. KARAWANG_batujaya,batujaya,KAB. KARAWANG,P2,SubUrban
587,-110.8211244,"POLYGON ((107.238635 -6.161942, 107.238995 -6.161942, 107.238995 -6.161583, 107.238635 -6.161583, 107.238635 -6.161942))",JAWA BARAT,BEKASI,PEBAYURAN,32_16_13,95.3255672,KAB. BEKASI_pebayuran,pebayuran,KAB. BEKASI,P2,SubUrban
355,-106.0985915,"POLYGON ((107.238635 -6.240292, 107.238995 -6.240292, 107.238995 -6.239932, 107.238635 -6.239932, 107.238635 -6.240292))",JAWA BARAT,BEKASI,KEDUNGWARINGIN,32_16_12,30.28348232,KAB. BEKASI_kedungwaringin,kedungwaringin,KAB. BEKASI,P2,Urban
783,-116.1162197,"POLYGON ((107.238995 -6.161224, 107.239354 -6.161224, 107.239354 -6.160864, 107.238995 -6.160864, 107.238995 -6.161224))",JAWA BARAT,BEKASI,PEBAYURAN,32_16_13,95.3255672,KAB. BEKASI_pebayuran,pebayuran,KAB. BEKASI,P2,SubUrban
3308,-106.0244861,"POLYGON ((107.238995 -6.240292, 107.239354 -6.240292, 107.239354 -6.239932, 107.238995 -6.239932, 107.238995 -6.240292))",JAWA BARAT,BEKASI,KEDUNGWARINGIN,32_16_12,30.28348232,KAB. BEKASI_kedungwaringin,kedungwaringin,KAB. BEKASI,P2,Urban
364,-106.228022,"POLYGON ((107.238995 -6.25323, 107.239354 -6.25323, 107.239354 -6.252871, 107.238995 -6.252871, 107.238995 -6.25323))",JAWA BARAT,BEKASI,KEDUNGWARINGIN,32_16_12,30.28348232,KAB. BEKASI_kedungwaringin,kedungwaringin,KAB. BEKASI,P2,Urban
317,-113.0126183,"POLYGON ((107.238995 -6.41496, 107.239354 -6.41496, 107.239354 -6.414601, 107.238995 -6.414601, 107.238995 -6.41496))",JAWA BARAT,KARAWANG,TELUKJAMBE BARAT,32_15_27,74.15596846,KAB. KARAWANG_telukjambe barat,telukjambe barat,KAB. KARAWANG,P1,SubUrban
312,-109.3621795,"POLYGON ((107.239354 -6.258621, 107.239714 -6.258621, 107.239714 -6.258262, 107.239354 -6.258262, 107.239354 -6.258621))",JAWA BARAT,BEKASI,KEDUNGWARINGIN,32_16_12,30.28348232,KAB. BEKASI_kedungwaringin,kedungwaringin,KAB. BEKASI,P2,Urban
1879,-108.4981373,"POLYGON ((107.239354 -6.522421, 107.239714 -6.522421, 107.239714 -6.522061, 107.239354 -6.522061, 107.239354 -6.522421))",JAWA BARAT,KARAWANG,TEGALWARU,32_15_28,107.1263542,KAB. KARAWANG_tegalwaru,tegalwaru,KAB. KARAWANG,P2,Rural
444,-106.7477477,"POLYGON ((107.239354 -6.52278, 107.239714 -6.52278, 107.239714 -6.522421, 107.239354 -6.522421, 107.239354 -6.52278))",JAWA BARAT,KARAWANG,TEGALWARU,32_15_28,107.1263542,KAB. KARAWANG_tegalwaru,tegalwaru,KAB. KARAWANG,P2,Rural
225,-106.84,"POLYGON ((107.239354 -6.523499, 107.239714 -6.523499, 107.239714 -6.523139, 107.239354 -6.523139, 107.239354 -6.523499))",JAWA BARAT,KARAWANG,TEGALWARU,32_15_28,107.1263542,KAB. KARAWANG_tegalwaru,tegalwaru,KAB. KARAWANG,P2,Rural
583,-111.1578045,"POLYGON ((107.239714 -6.305343, 107.240073 -6.305343, 107.240073 -6.304984, 107.239714 -6.304984, 107.239714 -6.305343))",JAWA BARAT,KARAWANG,TELUKJAMBE BARAT,32_15_27,74.15596846,KAB. KARAWANG_telukjambe barat,telukjambe barat,KAB. KARAWANG,P1,SubUrban
1711,-109.7545295,"POLYGON ((107.239714 -6.522421, 107.240073 -6.522421, 107.240073 -6.522061, 107.239714 -6.522061, 107.239714 -6.522421))",JAWA BARAT,KARAWANG,TEGALWARU,32_15_28,107.1263542,KAB. KARAWANG_tegalwaru,tegalwaru,KAB. KARAWANG,P2,Rural
189,-112.8412698,"POLYGON ((107.239714 -6.52278, 107.240073 -6.52278, 107.240073 -6.522421, 107.239714 -6.522421, 107.239714 -6.52278))",JAWA BARAT,KARAWANG,TEGALWARU,32_15_28,107.1263542,KAB. KARAWANG_tegalwaru,tegalwaru,KAB. KARAWANG,P2,Rural
155,-110.6129032,"POLYGON ((107.239714 -6.523139, 107.240073 -6.523139, 107.240073 -6.52278, 107.239714 -6.52278, 107.239714 -6.523139))",JAWA BARAT,KARAWANG,TEGALWARU,32_15_28,107.1263542,KAB. KARAWANG_tegalwaru,tegalwaru,KAB. KARAWANG,P2,Rural
238,-109.8697479,"POLYGON ((107.240073 -6.523139, 107.240432 -6.523139, 107.240432 -6.52278, 107.240073 -6.52278, 107.240073 -6.523139))",JAWA BARAT,KARAWANG,TEGALWARU,32_15_28,107.1263542,KAB. KARAWANG_tegalwaru,tegalwaru,KAB. KARAWANG,P2,Rural
263,-105.5361217,"POLYGON ((107.240432 -6.094735, 107.240792 -6.094735, 107.240792 -6.094375, 107.240432 -6.094375, 107.240432 -6.094735))",JAWA BARAT,KARAWANG,BATUJAYA,32_15_8,75.86824301,KAB. KARAWANG_batujaya,batujaya,KAB. KARAWANG,P2,SubUrban
856,-105.4754673,"POLYGON ((107.240432 -6.209743, 107.240792 -6.209743, 107.240792 -6.209383, 107.240432 -6.209383, 107.240432 -6.209743))",JAWA BARAT,BEKASI,PEBAYURAN,32_16_13,95.3255672,KAB. BEKASI_pebayuran,pebayuran,KAB. BEKASI,P2,SubUrban
229,-109.5545852,"POLYGON ((107.240432 -6.304265, 107.240792 -6.304265, 107.240792 -6.303905, 107.240432 -6.303905, 107.240432 -6.304265))",JAWA BARAT,KARAWANG,TELUKJAMBE BARAT,32_15_27,74.15596846,KAB. KARAWANG_telukjambe barat,telukjambe barat,KAB. KARAWANG,P1,SubUrban
427,-109.7517564,"POLYGON ((107.240432 -6.304624, 107.240792 -6.304624, 107.240792 -6.304265, 107.240432 -6.304265, 107.240432 -6.304624))",JAWA BARAT,KARAWANG,TELUKJAMBE BARAT,32_15_27,74.15596846,KAB. KARAWANG_telukjambe barat,telukjambe barat,KAB. KARAWANG,P1,SubUrban
1134,-118.3994709,"POLYGON ((107.240432 -6.424664, 107.240792 -6.424664, 107.240792 -6.424304, 107.240432 -6.424304, 107.240432 -6.424664))",JAWA BARAT,KARAWANG,PANGKALAN,32_15_2,98.17812606,KAB. KARAWANG_pangkalan,pangkalan,KAB. KARAWANG,P2,SubUrban
605,-110.153719,"POLYGON ((107.240432 -6.431492, 107.240792 -6.431492, 107.240792 -6.431133, 107.240432 -6.431133, 107.240432 -6.431492))",JAWA BARAT,KARAWANG,PANGKALAN,32_15_2,98.17812606,KAB. KARAWANG_pangkalan,pangkalan,KAB. KARAWANG,P2,SubUrban
248,-106.391129,"POLYGON ((107.240432 -6.523139, 107.240792 -6.523139, 107.240792 -6.52278, 107.240432 -6.52278, 107.240432 -6.523139))",JAWA BARAT,KARAWANG,TEGALWARU,32_15_28,107.1263542,KAB. KARAWANG_tegalwaru,tegalwaru,KAB. KARAWANG,P2,Rural
409,-118.7188264,"POLYGON ((107.240432 -6.524936, 107.240792 -6.524936, 107.240792 -6.524577, 107.240432 -6.524577, 107.240432 -6.524936))",JAWA BARAT,KARAWANG,TEGALWARU,32_15_28,107.1263542,KAB. KARAWANG_tegalwaru,tegalwaru,KAB. KARAWANG,P2,Rural
262,-109.370229,"POLYGON ((107.240792 -6.024652, 107.241151 -6.024652, 107.241151 -6.024292, 107.240792 -6.024292, 107.240792 -6.024652))",JAWA BARAT,KARAWANG,TIRTAJAYA,32_15_9,107.9043614,KAB. KARAWANG_tirtajaya,tirtajaya,KAB. KARAWANG,P2,SubUrban
212,-116.3207547,"POLYGON ((107.240792 -6.259699, 107.241151 -6.259699, 107.241151 -6.25934, 107.240792 -6.25934, 107.240792 -6.259699))",JAWA BARAT,BEKASI,KEDUNGWARINGIN,32_16_12,30.28348232,KAB. BEKASI_kedungwaringin,kedungwaringin,KAB. BEKASI,P2,Urban
746,-105.4450402,"POLYGON ((107.240792 -6.523139, 107.241151 -6.523139, 107.241151 -6.52278, 107.240792 -6.52278, 107.240792 -6.523139))",JAWA BARAT,KARAWANG,TEGALWARU,32_15_28,107.1263542,KAB. KARAWANG_tegalwaru,tegalwaru,KAB. KARAWANG,P2,Rural
1304,-105.7377301,"POLYGON ((107.241151 -6.022136, 107.241511 -6.022136, 107.241511 -6.021776, 107.241151 -6.021776, 107.241151 -6.022136))",JAWA BARAT,KARAWANG,TIRTAJAYA,32_15_9,107.9043614,KAB. KARAWANG_tirtajaya,tirtajaya,KAB. KARAWANG,P2,SubUrban
164,-107.3231707,"POLYGON ((107.241151 -6.094375, 107.241511 -6.094375, 107.241511 -6.094016, 107.241151 -6.094016, 107.241151 -6.094375))",JAWA BARAT,KARAWANG,BATUJAYA,32_15_8,75.86824301,KAB. KARAWANG_batujaya,batujaya,KAB. KARAWANG,P2,SubUrban
461,-105.7505423,"POLYGON ((107.241511 -6.022495, 107.24187 -6.022495, 107.24187 -6.022136, 107.241511 -6.022136, 107.241511 -6.022495))",JAWA BARAT,KARAWANG,TIRTAJAYA,32_15_9,107.9043614,KAB. KARAWANG_tirtajaya,tirtajaya,KAB. KARAWANG,P2,SubUrban
420,-107.2880952,"POLYGON ((107.241511 -6.093297, 107.24187 -6.093297, 107.24187 -6.092938, 107.241511 -6.092938, 107.241511 -6.093297))",JAWA BARAT,KARAWANG,BATUJAYA,32_15_8,75.86824301,KAB. KARAWANG_batujaya,batujaya,KAB. KARAWANG,P2,SubUrban
565,-107.7097345,"POLYGON ((107.241511 -6.093656, 107.24187 -6.093656, 107.24187 -6.093297, 107.241511 -6.093297, 107.241511 -6.093656))",JAWA BARAT,KARAWANG,BATUJAYA,32_15_8,75.86824301,KAB. KARAWANG_batujaya,batujaya,KAB. KARAWANG,P2,SubUrban
294,-109.9455782,"POLYGON ((107.241511 -6.094016, 107.24187 -6.094016, 107.24187 -6.093656, 107.241511 -6.093656, 107.241511 -6.094016))",JAWA BARAT,KARAWANG,BATUJAYA,32_15_8,75.86824301,KAB. KARAWANG_batujaya,batujaya,KAB. KARAWANG,P2,SubUrban
169,-106.4142012,"POLYGON ((107.241511 -6.210102, 107.24187 -6.210102, 107.24187 -6.209743, 107.241511 -6.209743, 107.241511 -6.210102))",JAWA BARAT,BEKASI,PEBAYURAN,32_16_13,95.3255672,KAB. BEKASI_pebayuran,pebayuran,KAB. BEKASI,P2,SubUrban
196,-106.9591837,"POLYGON ((107.24187 -6.092219, 107.242229 -6.092219, 107.242229 -6.091859, 107.24187 -6.091859, 107.24187 -6.092219))",JAWA BARAT,KARAWANG,BATUJAYA,32_15_8,75.86824301,KAB. KARAWANG_batujaya,batujaya,KAB. KARAWANG,P2,SubUrban
171,-107.4210526,"POLYGON ((107.242229 -6.092578, 107.242589 -6.092578, 107.242589 -6.092219, 107.242229 -6.092219, 107.242229 -6.092578))",JAWA BARAT,KARAWANG,BATUJAYA,32_15_8,75.86824301,KAB. KARAWANG_batujaya,batujaya,KAB. KARAWANG,P2,SubUrban
3338,-110.336429,"POLYGON ((107.242229 -6.093297, 107.242589 -6.093297, 107.242589 -6.092938, 107.242229 -6.092938, 107.242229 -6.093297))",JAWA BARAT,KARAWANG,BATUJAYA,32_15_8,75.86824301,KAB. KARAWANG_batujaya,batujaya,KAB. KARAWANG,P2,SubUrban
7017,-108.232863,"POLYGON ((107.242229 -6.278388, 107.242589 -6.278388, 107.242589 -6.278029, 107.242229 -6.278029, 107.242229 -6.278388))",JAWA BARAT,BEKASI,KEDUNGWARINGIN,32_16_12,30.28348232,KAB. BEKASI_kedungwaringin,kedungwaringin,KAB. BEKASI,P2,Urban
484,-106.5991736,"POLYGON ((107.242229 -6.424304, 107.242589 -6.424304, 107.242589 -6.423945, 107.242229 -6.423945, 107.242229 -6.424304))",JAWA BARAT,KARAWANG,PANGKALAN,32_15_2,98.17812606,KAB. KARAWANG_pangkalan,pangkalan,KAB. KARAWANG,P2,SubUrban
1052,-106.9448669,"POLYGON ((107.242589 -6.092578, 107.242948 -6.092578, 107.242948 -6.092219, 107.242589 -6.092219, 107.242589 -6.092578))",JAWA BARAT,KARAWANG,BATUJAYA,32_15_8,75.86824301,KAB. KARAWANG_batujaya,batujaya,KAB. KARAWANG,P2,SubUrban
208,-105.3990385,"POLYGON ((107.242589 -6.093656, 107.242948 -6.093656, 107.242948 -6.093297, 107.242589 -6.093297, 107.242589 -6.093656))",JAWA BARAT,KARAWANG,BATUJAYA,32_15_8,75.86824301,KAB. KARAWANG_batujaya,batujaya,KAB. KARAWANG,P2,SubUrban
300,-106.1333333,"POLYGON ((107.242589 -6.266887, 107.242948 -6.266887, 107.242948 -6.266528, 107.242589 -6.266528, 107.242589 -6.266887))",JAWA BARAT,BEKASI,CIKARANG TIMUR,32_16_11,53.01158996,KAB. BEKASI_cikarang timur,cikarang timur,KAB. BEKASI,P2,Urban
270,-106.8074074,"POLYGON ((107.242589 -6.267247, 107.242948 -6.267247, 107.242948 -6.266887, 107.242589 -6.266887, 107.242589 -6.267247))",JAWA BARAT,BEKASI,CIKARANG TIMUR,32_16_11,53.01158996,KAB. BEKASI_cikarang timur,cikarang timur,KAB. BEKASI,P2,Urban
252,-105.6746032,"POLYGON ((107.242589 -6.27695, 107.242948 -6.27695, 107.242948 -6.276591, 107.242589 -6.276591, 107.242589 -6.27695))",JAWA BARAT,BEKASI,KEDUNGWARINGIN,32_16_12,30.28348232,KAB. BEKASI_kedungwaringin,kedungwaringin,KAB. BEKASI,P2,Urban
345,-107.8434783,"POLYGON ((107.242589 -6.278029, 107.242948 -6.278029, 107.242948 -6.277669, 107.242589 -6.277669, 107.242589 -6.278029))",JAWA BARAT,BEKASI,KEDUNGWARINGIN,32_16_12,30.28348232,KAB. BEKASI_kedungwaringin,kedungwaringin,KAB. BEKASI,P2,Urban
300,-107.4966667,"POLYGON ((107.242589 -6.358894, 107.242948 -6.358894, 107.242948 -6.358534, 107.242589 -6.358534, 107.242589 -6.358894))",JAWA BARAT,KARAWANG,TELUKJAMBE BARAT,32_15_27,74.15596846,KAB. KARAWANG_telukjambe barat,telukjambe barat,KAB. KARAWANG,P1,SubUrban
339,-107.2182891,"POLYGON ((107.242948 -6.266887, 107.243308 -6.266887, 107.243308 -6.266528, 107.242948 -6.266528, 107.242948 -6.266887))",JAWA BARAT,BEKASI,CIKARANG TIMUR,32_16_11,53.01158996,KAB. BEKASI_cikarang timur,cikarang timur,KAB. BEKASI,P2,Urban
268,-106.380597,"POLYGON ((107.242948 -6.267247, 107.243308 -6.267247, 107.243308 -6.266887, 107.242948 -6.266887, 107.242948 -6.267247))",JAWA BARAT,BEKASI,CIKARANG TIMUR,32_16_11,53.01158996,KAB. BEKASI_cikarang timur,cikarang timur,KAB. BEKASI,P2,Urban
754,-105.8753316,"POLYGON ((107.242948 -6.299593, 107.243308 -6.299593, 107.243308 -6.299233, 107.242948 -6.299233, 107.242948 -6.299593))",JAWA BARAT,KARAWANG,TELUKJAMBE BARAT,32_15_27,74.15596846,KAB. KARAWANG_telukjambe barat,telukjambe barat,KAB. KARAWANG,P1,SubUrban
246,-118.6788618,"POLYGON ((107.243308 -6.0437, 107.243667 -6.0437, 107.243667 -6.04334, 107.243308 -6.04334, 107.243308 -6.0437))",JAWA BARAT,KARAWANG,TIRTAJAYA,32_15_9,107.9043614,KAB. KARAWANG_tirtajaya,tirtajaya,KAB. KARAWANG,P2,SubUrban
301,-105.3687708,"POLYGON ((107.243308 -6.353862, 107.243667 -6.353862, 107.243667 -6.353503, 107.243308 -6.353503, 107.243308 -6.353862))",JAWA BARAT,KARAWANG,TELUKJAMBE BARAT,32_15_27,74.15596846,KAB. KARAWANG_telukjambe barat,telukjambe barat,KAB. KARAWANG,P1,SubUrban
183,-112.7377049,"POLYGON ((107.243667 -6.044059, 107.244026 -6.044059, 107.244026 -6.0437, 107.243667 -6.0437, 107.243667 -6.044059))",JAWA BARAT,KARAWANG,TIRTAJAYA,32_15_9,107.9043614,KAB. KARAWANG_tirtajaya,tirtajaya,KAB. KARAWANG,P2,SubUrban
312,-106.4070513,"POLYGON ((107.243667 -6.353862, 107.244026 -6.353862, 107.244026 -6.353503, 107.243667 -6.353503, 107.243667 -6.353862))",JAWA BARAT,KARAWANG,TELUKJAMBE BARAT,32_15_27,74.15596846,KAB. KARAWANG_telukjambe barat,telukjambe barat,KAB. KARAWANG,P1,SubUrban
250,-105.86,"POLYGON ((107.244026 -6.275872, 107.244386 -6.275872, 107.244386 -6.275513, 107.244026 -6.275513, 107.244026 -6.275872))",JAWA BARAT,BEKASI,KEDUNGWARINGIN,32_16_12,30.28348232,KAB. BEKASI_kedungwaringin,kedungwaringin,KAB. BEKASI,P2,Urban
170,-108.5941176,"POLYGON ((107.244026 -6.276232, 107.244386 -6.276232, 107.244386 -6.275872, 107.244026 -6.275872, 107.244026 -6.276232))",JAWA BARAT,BEKASI,KEDUNGWARINGIN,32_16_12,30.28348232,KAB. BEKASI_kedungwaringin,kedungwaringin,KAB. BEKASI,P2,Urban
326,-109.904908,"POLYGON ((107.244026 -6.428617, 107.244386 -6.428617, 107.244386 -6.428258, 107.244026 -6.428258, 107.244026 -6.428617))",JAWA BARAT,KARAWANG,PANGKALAN,32_15_2,98.17812606,KAB. KARAWANG_pangkalan,pangkalan,KAB. KARAWANG,P2,SubUrban
205,-105.4829268,"POLYGON ((107.244386 -6.019979, 107.244745 -6.019979, 107.244745 -6.01962, 107.244386 -6.01962, 107.244386 -6.019979))",JAWA BARAT,KARAWANG,TIRTAJAYA,32_15_9,107.9043614,KAB. KARAWANG_tirtajaya,tirtajaya,KAB. KARAWANG,P2,SubUrban
206,-107.1699029,"POLYGON ((107.244386 -6.248917, 107.244745 -6.248917, 107.244745 -6.248558, 107.244386 -6.248558, 107.244386 -6.248917))",JAWA BARAT,BEKASI,KEDUNGWARINGIN,32_16_12,30.28348232,KAB. BEKASI_kedungwaringin,kedungwaringin,KAB. BEKASI,P2,Urban
1281,-109.7259953,"POLYGON ((107.244745 -6.15116, 107.245105 -6.15116, 107.245105 -6.150801, 107.244745 -6.150801, 107.244745 -6.15116))",JAWA BARAT,BEKASI,PEBAYURAN,32_16_13,95.3255672,KAB. BEKASI_pebayuran,pebayuran,KAB. BEKASI,P2,SubUrban
852,-108.092723,"POLYGON ((107.244745 -6.15152, 107.245105 -6.15152, 107.245105 -6.15116, 107.244745 -6.15116, 107.244745 -6.15152))",JAWA BARAT,BEKASI,PEBAYURAN,32_16_13,95.3255672,KAB. BEKASI_pebayuran,pebayuran,KAB. BEKASI,P2,SubUrban
263,-108.6121673,"POLYGON ((107.244745 -6.251433, 107.245105 -6.251433, 107.245105 -6.251074, 107.244745 -6.251074, 107.244745 -6.251433))",JAWA BARAT,BEKASI,KEDUNGWARINGIN,32_16_12,30.28348232,KAB. BEKASI_kedungwaringin,kedungwaringin,KAB. BEKASI,P2,Urban
243,-110.8477366,"POLYGON ((107.244745 -6.258262, 107.245105 -6.258262, 107.245105 -6.257902, 107.244745 -6.257902, 107.244745 -6.258262))",JAWA BARAT,BEKASI,KEDUNGWARINGIN,32_16_12,30.28348232,KAB. BEKASI_kedungwaringin,kedungwaringin,KAB. BEKASI,P2,Urban
922,-106.7939262,"POLYGON ((107.245105 -6.15152, 107.245464 -6.15152, 107.245464 -6.15116, 107.245105 -6.15116, 107.245105 -6.15152))",JAWA BARAT,BEKASI,PEBAYURAN,32_16_13,95.3255672,KAB. BEKASI_pebayuran,pebayuran,KAB. BEKASI,P2,SubUrban
562,-109.1085409,"POLYGON ((107.245105 -6.297436, 107.245464 -6.297436, 107.245464 -6.297077, 107.245105 -6.297077, 107.245105 -6.297436))",JAWA BARAT,BEKASI,CIKARANG TIMUR,32_16_11,53.01158996,KAB. BEKASI_cikarang timur,cikarang timur,KAB. BEKASI,P2,Urban
171,-110.4561404,"POLYGON ((107.245464 -6.119893, 107.245823 -6.119893, 107.245823 -6.119533, 107.245464 -6.119533, 107.245464 -6.119893))",JAWA BARAT,BEKASI,PEBAYURAN,32_16_13,95.3255672,KAB. BEKASI_pebayuran,pebayuran,KAB. BEKASI,P2,SubUrban
167,-109.2694611,"POLYGON ((107.245464 -6.315047, 107.245823 -6.315047, 107.245823 -6.314687, 107.245464 -6.314687, 107.245464 -6.315047))",JAWA BARAT,KARAWANG,TELUKJAMBE BARAT,32_15_27,74.15596846,KAB. KARAWANG_telukjambe barat,telukjambe barat,KAB. KARAWANG,P1,SubUrban
992,-108.0302419,"POLYGON ((107.245823 -6.15116, 107.246183 -6.15116, 107.246183 -6.150801, 107.245823 -6.150801, 107.245823 -6.15116))",JAWA BARAT,BEKASI,PEBAYURAN,32_16_13,95.3255672,KAB. BEKASI_pebayuran,pebayuran,KAB. BEKASI,P2,SubUrban
277,-105.2274368,"POLYGON ((107.245823 -6.15152, 107.246183 -6.15152, 107.246183 -6.15116, 107.245823 -6.15116, 107.245823 -6.15152))",JAWA BARAT,BEKASI,PEBAYURAN,32_16_13,95.3255672,KAB. BEKASI_pebayuran,pebayuran,KAB. BEKASI,P2,SubUrban
308,-118.5714286,"POLYGON ((107.245823 -6.260059, 107.246183 -6.260059, 107.246183 -6.259699, 107.245823 -6.259699, 107.245823 -6.260059))",JAWA BARAT,BEKASI,KEDUNGWARINGIN,32_16_12,30.28348232,KAB. BEKASI_kedungwaringin,kedungwaringin,KAB. BEKASI,P2,Urban
208,-111.8076923,"POLYGON ((107.245823 -6.311812, 107.246183 -6.311812, 107.246183 -6.311453, 107.245823 -6.311453, 107.245823 -6.311812))",JAWA BARAT,KARAWANG,TELUKJAMBE BARAT,32_15_27,74.15596846,KAB. KARAWANG_telukjambe barat,telukjambe barat,KAB. KARAWANG,P1,SubUrban
331,-112.2145015,"POLYGON ((107.245823 -6.313609, 107.246183 -6.313609, 107.246183 -6.31325, 107.245823 -6.31325, 107.245823 -6.313609))",JAWA BARAT,KARAWANG,TELUKJAMBE BARAT,32_15_27,74.15596846,KAB. KARAWANG_telukjambe barat,telukjambe barat,KAB. KARAWANG,P1,SubUrban
158,-105.1139241,"POLYGON ((107.246183 -6.151879, 107.246542 -6.151879, 107.246542 -6.15152, 107.246183 -6.15152, 107.246183 -6.151879))",JAWA BARAT,BEKASI,PEBAYURAN,32_16_13,95.3255672,KAB. BEKASI_pebayuran,pebayuran,KAB. BEKASI,P2,SubUrban
165,-109.2909091,"POLYGON ((107.246542 -6.29492, 107.246902 -6.29492, 107.246902 -6.294561, 107.246542 -6.294561, 107.246542 -6.29492))",JAWA BARAT,BEKASI,CIKARANG TIMUR,32_16_11,53.01158996,KAB. BEKASI_cikarang timur,cikarang timur,KAB. BEKASI,P2,Urban
2889,-111.664936,"POLYGON ((107.246542 -6.295999, 107.246902 -6.295999, 107.246902 -6.295639, 107.246542 -6.295639, 107.246542 -6.295999))",JAWA BARAT,BEKASI,CIKARANG TIMUR,32_16_11,53.01158996,KAB. BEKASI_cikarang timur,cikarang timur,KAB. BEKASI,P2,Urban
164,-112.5487805,"POLYGON ((107.246542 -6.310015, 107.246902 -6.310015, 107.246902 -6.309656, 107.246542 -6.309656, 107.246542 -6.310015))",JAWA BARAT,KARAWANG,TELUKJAMBE BARAT,32_15_27,74.15596846,KAB. KARAWANG_telukjambe barat,telukjambe barat,KAB. KARAWANG,P1,SubUrban
1310,-106.2145038,"POLYGON ((107.246902 -6.251792, 107.247261 -6.251792, 107.247261 -6.251433, 107.246902 -6.251433, 107.246902 -6.251792))",JAWA BARAT,BEKASI,KEDUNGWARINGIN,32_16_12,30.28348232,KAB. BEKASI_kedungwaringin,kedungwaringin,KAB. BEKASI,P2,Urban
214,-112.6308411,"POLYGON ((107.246902 -6.428977, 107.247261 -6.428977, 107.247261 -6.428617, 107.246902 -6.428617, 107.246902 -6.428977))",JAWA BARAT,KARAWANG,PANGKALAN,32_15_2,98.17812606,KAB. KARAWANG_pangkalan,pangkalan,KAB. KARAWANG,P2,SubUrban
976,-111.4579918,"POLYGON ((107.247261 -6.430774, 107.24762 -6.430774, 107.24762 -6.430414, 107.247261 -6.430414, 107.247261 -6.430774))",JAWA BARAT,KARAWANG,PANGKALAN,32_15_2,98.17812606,KAB. KARAWANG_pangkalan,pangkalan,KAB. KARAWANG,P2,SubUrban
220,-108.3909091,"POLYGON ((107.24762 -6.292764, 107.24798 -6.292764, 107.24798 -6.292405, 107.24762 -6.292405, 107.24762 -6.292764))",JAWA BARAT,BEKASI,CIKARANG TIMUR,32_16_11,53.01158996,KAB. BEKASI_cikarang timur,cikarang timur,KAB. BEKASI,P2,Urban
